,tweet,likes,country,candidate,retweet_count
3324,"Dertli gönüllere kramp..⁉️
İşte benim Donald Trump..⁉️

#Trump #Trump2020 #Elections2020 #Biden #ABDninSecimi https://t.co/iLN8LjhCiL",,Turkey,Biden,215.0
3325,"ABD seçimlerinde az kaldı, kirli çamaşırları dökülmeye başladı.

#JoeBiden""in oğlu #HunterBiden'in leptobundaki 
#Pedofili rezillikleri haber kanallarında konuşuluyor.

Öyle babanın böyle oğlu!

Çeviri haber @Phinehas_93 https://t.co/dRT8GiRNlN",,Turkey,Biden,154.0
3326,"#JoeBiden’in oğlu PEDOFİLİ çıktı...

ABD’ye @JoeBiden Sürpriiiizzzzz😂😂😂

Gerçi Joe alışık bu işe😉",,Turkey,Biden,146.0
3327,"Joe Biden kazandı. Dünyada barışa, demokrasiye, insan haklarına, çevreye ve doğaya doğrudan tehdit oluşturan Trump durduruldu. İnsanlığa büyük geçmiş olsun. #JoeBiden https://t.co/9y48PbfEDJ",,Turkey,Biden,115.0
3328,"There is a well-known adage: ""if you can't change the people, change the people""......my heartiest congratulations to the President elect #JoeBiden and to the American people for refusing to be silenced. Today is indeed a new day. https://t.co/wVTZOJ4izm",,Turks and Caicos Islands,Biden,0.0
3329,Joe Biden smoking on that MAGA pack #JoeBiden https://t.co/4D7cbYzJRR,,Turks and Caicos Islands,Biden,0.0
3330,"Mbonye's followers, despite proof of the man's fraudulence, remain steadfastly loyal. They are no different from African women who stick to abusive husbands for the money, kids, or social status. Illusions hold us hostage, because we fear admitting wrong. #Biden",,Uganda,Biden,16.0
3331,#JoeBiden: Law graduate who came 76/85 in his class set to become world's most powerful person https://t.co/kbNPenSLXS,,Uganda,Biden,5.0
3332,"We are acting selfish, we destroying lives. 
#saveBugomaforest 
#ClimateAction 
#ClimateChange 
#climate 
#ClimateEmergency 
#ClimateChangeIsReal 
#JoeBiden 
#Trump2020 https://t.co/KZWrtQXbJo",,Uganda,Biden,4.0
3333,"#JoeBiden's health prophesied in stunning detail by #ProphetElvisMbonye in 2013, 7 years ago.

Today, as the USA 🇺🇸 votes, this is a sign that a new era is coming to this nation. See full testimony here: https://t.co/WQZJb5vo91

#ProphetElvisMbonye https://t.co/OFjqsll84u",,Uganda,Biden,3.0
3334,"@AP @PiusBirdGuideUg #Election2020

#DonaldTrump with all due respect, took the #American people for granted. Let's hope the America's great divide with be narrowed under #JoeBiden administration.",,Uganda,Biden,3.0
3335,"This is what All Americans should be thinking 
#DNC2020 #Biden #BidenHarris2020 #Trump2020Landslide #TakeOurCountrysBack
#FreeWorld #Farage
Fuck the #GreatReset #NWO #Cabal #Agenda21 #Agenda2030 https://t.co/zVU0tQiSRs",,Ukraine,Biden,104.0
3336,#BlacksForBiden #Biden #BidenHarris2020 #DNC2020  All you people should be watching speaches like this 👇👇Only one man gonna be on your sideband save your Ass #Trump2020Landslide #TRUMP2020ToSaveTheWorld https://t.co/A7ROBvsWwL,,Ukraine,Biden,78.0
3337,"@glennbeck regarding the first 100 days of a #Democrat USA #Biden is just the front face of a #Socialist agenda that  is planned behind closed doors.All #Independants
and #Moderate #Democrats need to watch this. It may become a frightening reality #KAG👇👇
https://t.co/8Xky7HNH1O",,Ukraine,Biden,74.0
3338,#BidenCrimeFamiIy #Democrats #BidenHarris2020 #KamalaHarris #JoeBiden #Hunterbidenlaptop  How can this man run for #President #FBI #ArrestBidenNow https://t.co/yL2ultKZll,,Ukraine,Biden,12.0
3339,"If #Putin thinks that he cannot prevent #Biden winning, the #Kremlin will not miss the chance to get rid of the #US, as a relevant international actor, altogether. With @PavloKlimkin @_EmergingEurope | @Konflikt_Sicher @LiberaleModerne @ACEurasia @cepa 
https://t.co/XkEnQkcmSh",,Ukraine,Biden,6.0
3340,شاهد.. المعلق السياسي #فان_جونز يبكي بعد فوز #بايدن على #ترامب: الوضع بات أفضل الآن للأمريكيين والآباء والمسلمين والمهاجرين https://t.co/YbyLggBGBX #الانتخابات_الأمريكية #Elections2020 #Biden,,United Arab Emirates,Biden,101.0
3341,#Breaking: Joe #Biden has been elected the next President of the United States #Election2020 #Election2020results https://t.co/koijJGVDRD,,United Arab Emirates,Biden,92.0
3342,"India's liberals and left wing celebrating #JoeBiden winning is like me being happy for that random woman  in Uganda having twins.

Morons need to know who the PM of India is. That ain't gonna change. #JaiHind",,United Arab Emirates,Biden,40.0
3343,"في تسجيل صوتي جديد لشركاء عائلة بايدن  روب وولكر و جيمس جيليارد مع توني بوبولينسكي وهم يناقشون قلقهم من خروج معلومات الأخير للعلن. 
 In a new audio recording of #Biden family partners with #TonyBobulinski as they discuss their concern over the information going out. #ترمب #Trump https://t.co/ceYKm09S5A",,United Arab Emirates,Biden,36.0
3344,مؤشر #CNN: #جو_بايدن فاز بـ #الرئاسة_الأمريكية بعد الفوز بـ20 صوتاً انتخابياً في #بنسلفانيا https://t.co/qllkNBf6Tz #الانتخابات_الأمريكية #CNNElection #Elections2020 #JoeBiden,,United Arab Emirates,Biden,35.0
3345,"hi guys. so @realDonaldTrump is in the white house constantly searching twitter atmo and for a laugh i’d love to manipulate the algorithm so he sees this pic of mick hucknall

pls retweet 

#biden #trump #USElectionResults2020 #VoteForTrump #TrumpMeltdown #Trump2020 https://t.co/J8B4hB20oG",,United Kingdom,Biden,6302.0
3346,"-Nicola Sturgeon: Congratualtions Joe Biden
-Keir Starmer: Congratulations Joe Biden
-Sadiq Khan: Congratulations Joe Biden
-Mark Drakeford: Congratulations Joe Biden

-Boris Johnson: Silence

#Biden",,United Kingdom,Biden,1568.0
3347,Joe Biden is a lying plagiarising corrupt crook. He is guilty of multiple crimes against his own people and around the world. Don’t dare tell me he’s the “lesser of two evils”. And even if he was I would never back evil in either form. That’s it. That’s the tweet. #Biden #Trump,,United Kingdom,Biden,949.0
3348,This literally has been laughing out loud #BiDen #Elections2020 #TrumpMeltdown https://t.co/ImAeRxv1hO,,United Kingdom,Biden,665.0
3349,"Watching US news anchors crying on live tv says it all. Hopefully this marks the end of a tyrannous era. Damage has already been done, a country is divided. Let’s pray this change helps revive so much of what Trump endeavoured to destroy. #biden",,United Kingdom,Biden,561.0
3350,"America Assembled!🇺🇸🎉

@JoeBiden @KamalaHarris @BarackObama 
@ChrisEvans  @MarkRuffalo @RobertDowneyJr @brielarson @AOC @staceyabrams @michaelb4jordan @Russo_Brothers 
#Election2020 #ElectionResults2020 #joebiden #DonaldTrump #BidenHarris2020 #avengers #endgame https://t.co/cDl1VsFbOo",,United States,Biden,20615.0
3351,"Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so handsome when he smiles. And when #JoeBiden is President, hopefully that woman will be able to access better vision care, bless her heart.",,United States,Biden,17652.0
3352,"Are you there, God? It's me, Bette. I'm so scared God.  We have a fascist in the #WhiteHouse, a racist criminal who hates democracy, denies science &amp; kills our citizens! #ElectionDay is next week. What if he wins?  We won't have a country!  Please let #JoeBiden win.  Thank you.",,United States,Biden,7489.0
3353,"Are you there, God? It's me again, Bette. We're scared.  We have a fascist in the #WhiteHouse, a racist criminal who hates democracy, denies science &amp; kills our citizens! #ElectionDay is in two days. What if he wins? We won't have a country! Please let #JoeBiden win.  Thank you.",,United States,Biden,6133.0
3354,OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have missed this for 4 years!!,,United States,Biden,6038.0
3355,"🇺🇸🇺🇸 #eleccion2020 #Election2020 #ElectionResults2020 #Elecciones2020 #biden  #BidenPresident #BidenHarris2020 

Hasta la vista baby...

#ByeByeTrump https://t.co/OqtIxYDame",,Uruguay,Biden,75.0
3356,"🇺🇸🇺🇸 #eleccion2020 #Election2020 #ElectionResults2020 #Elecciones2020 #biden  #BidenPresident #BidenHarris2020 

El recuento de votos en #USA https://t.co/wVcgaEcxOJ",,Uruguay,Biden,73.0
3357,"🔴 ¿Qué es lo que aletea en nuestras cabezas?

⚠️ Del libro ""Palabras y sentires de Pepe Mujica""

#EleccionesEEUU #Elecciones #Mujica #PepeMujica #Cencio #PalabrasYSentires #COVID19 #Biden2020 #Biden #CORTEZ https://t.co/QKnem8FAe6",,Uruguay,Biden,57.0
3358,"🇺🇸🇺🇸 #eleccion2020 #Election2020 #ElectionResults2020 #Elecciones2020 #biden  #BidenPresident #BidenHarris2020 

Bye bye everybody 🎶🎵

#ByeByeTrump https://t.co/8854LdvNha",,Uruguay,Biden,16.0
3359,"#Election2020 #ElectionDay
#Biden #USElection2020 #Elecciones #Biden2020

""To Uma,
the sweetest daughter
I could ever dream of""

https://t.co/QpKUXqpdWf",,Uruguay,Biden,8.0
3360,"China is already welcoming Biden.
They have even named a central landmark in Beijing for Biden.

""FOR BIDEN CITY""

@DonaldJTrumpJr
@JoeBiden
#ElectionResults2020
#Biden
https://t.co/QpcL81t454",,Uzbekistan,Biden,6.0
3361,"@ICryAfterINut Sorry kid you weren't fast enough. Joe biden reached out to me and is paying me 70k every call he gives me.  
   #JoeBiden #clapmycheeks #killyomama",,Uzbekistan,Biden,0.0
3362,"#Trump ya da #Biden, 
ABD başına kim gelse farketmez.
Sermaye babalarının ve silah tüccarlarının oluşturduğu bir sistem var. Gelen bu sistemin bekçiliğini yapar sadece savaştığı coğrafya değişir.
Trump eğlenceli adam",,Uzbekistan,Biden,0.0
3363,"Biden leading with 2.3 mln. more votes.
New era is coming for U.S
#USElection2020 #Biden #Biden2020 #Trump2020 #Trump",,Uzbekistan,Biden,0.0
3364,"Oh... cheating is not bad, mr. Biden...
#Biden #PresidentialElection2020  #USElection2020  #Verystrange #Trump2020 #Trump #TrumpvsBiden https://t.co/HAwUp1zSv4",,Uzbekistan,Biden,0.0
3365,#debate #trump #biden Biden confused abt Trump's name and calls him Abraham Lincoln 🤣 https://t.co/zokzh0wFA0,,Vanuatu,Biden,0.0
3366,"#7novembre Negli Stati Uniti lo spoglio delle schede non è ancora terminato ma  secondo le proiezioni della Cnn, Joe Biden è il nuovo presidente. #Biden #Usa
https://t.co/dRTDEFCVVx https://t.co/447O69cFX6",,Vatican City,Biden,14.0
3367,"#7novembre #Biden è ad un passo dalla Casa Bianca, ma cosa accadrà negli #USA nei prossimi giorni? Si era mai verificata una situazione simile in passato? Risponde l'americanista Ferdinando Fasce
#USAelection2020 

Leggi e ascolta ↙️🇺🇸
https://t.co/RZXs3CsnSF",,Vatican City,Biden,8.0
3368,"#23ottobre A pochi giorni dalle presidenziali del 3 novembre, l’ultimo duello tv tra il presidente, Donald #Trump, e lo sfidante democratico, Joe #Biden. Alia Nardini, docente allo Spring Hill College: leggere i sondaggi scomponendo i dati. #Usa
https://t.co/JpCxWrdqb3",,Vatican City,Biden,4.0
3369,"#4novembre Perché non c'è ancora un vincitore tra #Trump e #Biden? Quanto dovremo aspettare per i risultati ufficiali?
#Election2020 

Leggi e ascolta l'esperto di #Usa ↙️🇺🇸

https://t.co/RQhvDOQId4",,Vatican City,Biden,4.0
3370,Los obispos de EE.UU. saludan a #Biden: es el momento de la unidad - Vatican News @USCCB #Election2020 https://t.co/ylbgnDIeqe https://t.co/onGZAQJdjh,,Vatican City,Biden,2.0
3371,"Algo bueno está por venir... ¡Muy pronto! Se perfila una victoria de #Biden, que al igual es de temer... Pero menos esquizofrénico que el actual mandatario.

#7Mas7FormulaPerfecta https://t.co/e2FZkq1cw8",,Venezuela,Biden,90.0
3372,"Jimmy Carter, ex presidente de #EEUU:

“PROCESO ELECTORAL EN VENEZUELA ES EL MEJOR DEL MUNDO” 19/9/2012

#FelizMiercoles 
#4Nov
#ElectionDay   
#USElections2020 
#Elecciones   
#EleccionesEEUU 
#Venezuela 
#Trump2020 
#Biden 
#TrumpvsBiden https://t.co/WsK3JUAFz2",,Venezuela,Biden,87.0
3373,"Esto esta pasando, #Twitter, #YouTube, #facebook. Están borrando vídeos y denuncias contra el Fraude. Toda la cofradía de las plataformas progres, unidas contra #Trump. Quieren a #Biden en la Casa Blanca como de lugar.

#06Nov",,Venezuela,Biden,87.0
3374,"Jimmy Carter, ex presidente de #EEUU:

“PROCESO ELECTORAL EN VENEZUELA ES EL MEJOR DEL MUNDO” 19/9/2012

Aquí #Video👇🏾

https://t.co/mmZDeHnhTM

#FelizMiercoles 
#4Nov
#ElectionDay  
#USElections2020 
#Elecciones  
#EleccionesEEUU 
#Venezuela 
#Trump2020 
#Biden 
#TrumpvsBiden https://t.co/ln8QLAJqmd",,Venezuela,Biden,83.0
3375,"Según fuertes evidencias, solo comparables con los #Clinton, la familia #Biden seria la mas corrupta y criminal en la historia política estadounidense. Dios libre a #EEUU, de caer en manos de estos Crápulas.

#31Octubre",,Venezuela,Biden,80.0
3376,"2020 Election: The deciding issue...

#Debates2020 #BidenHarris #JoeBiden #WalkAway #MAGA2020 #KAG https://t.co/DfUgKlbwGH",,Vietnam,Biden,5.0
3377,"⬇️Finally a BLM movement I can support.
Now, let’s confront the truth behind it...

@realDonaldTrump @Scavino45 @DonaldJTrumpJr 
#BidenHarris #JoeBiden #WalkAway #MAGA2020 #KAG https://t.co/aGh2xiwdPD",,Vietnam,Biden,3.0
3378,"⬇️What’s the MSM hiding from you?
Overview in 2:41.
You decide if there’s a story there...

#Bobulinski #BidenHarris #Friday #JoeBiden #WalkAway #MAGA2020 #KAG https://t.co/vDzae1ixw3",,Vietnam,Biden,3.0
3379,"⬇️The case for masks and lockdowns. Doesn’t “science”use and interpret Data?

#Saturday #JoeBiden #BidenHarris #WalkAway #MAGA #KAG https://t.co/UIRG2ZqmV8",,Vietnam,Biden,3.0
3380,How oh how did I miss this??? #Biden flipped Trump’s switch and didn’t even know it. #RidinTrumpsTrain... https://t.co/D2BFJZwhIX,,Vietnam,Biden,2.0
3381,#ElectionDay #USElection2020 #USPresidentialElections2020 #USElections2020 #BidenHarris2020ToSaveAmerica #USAggressionCrimesOnYemen #Trump #Biden #AmericaFirst #StopArmenianTerrorism #2020Election #usa #WarCrimes #Democrats https://t.co/CD1WHB8jpa,,Yemen,Biden,15.0
3382,"Just wondering whether #Biden is going to hand over #Trump to Houthi court in #Yemen's Saada if he wins😅

@Alsakaniali",,Yemen,Biden,2.0
3383,"Saudi Arabia &amp; America want to create a future that is impossible to live at all.
Greed and shortsightedness of Americans is astounding. Destroy the land in order to make money
  #USElections #USElectionResults #USAelection2020 
#TrumpMeltdown  
#TrumpIsLosing
#JoeBiden https://t.co/MpnRzSj4kK",,Yemen,Biden,2.0
3384,"why people are voting for Trump a second time.

 It was a terrible performance
 He is a terrible human being
 He can't stay a human

 Almost many Americans are gullible.
#JoeBiden #Yemen https://t.co/mWiyIGBA7S",,Yemen,Biden,2.0
3385,"Joe Biden's victory in the elections, the US policy will change in the Middle East, and the most important to stop the war in Yemen.
#JoeBiden
#BarackObama
#Trump
#سلمان_العودة https://t.co/FLKbYKtMcq",,Yemen,Biden,1.0
3386,"Biden’s Area Declared No Fly Zone

In America, the secret service, FBI, CIA and other security apparatus have moved into Wilmington where Joe Biden lives and a no-fly zone has been imposed around where his victory speech is expected to be delivered. #Biden #TrumpMeltdown https://t.co/sjrishCTha",,Zambia,Biden,3.0
3387,Change is what is here not trash #Election2020 #JoeBiden  #TrumpMeltdown #TrumpIsLosing #NotMyPresident https://t.co/y1ORbmXxBS,,Zambia,Biden,3.0
3388,"Celebrations underway across the #US! Given the crowds, it is advisable to continue masking up to avoid the spread of COVID-19! That's what #Biden would advise and love anyway!",,Zambia,Biden,2.0
3389,"Dear evangelicals, please do not be hypocritical. Pray for senator #Biden the same way you pray for President #Trump",,Zambia,Biden,0.0
3390,Unscripted: Michael Keaton on #JoeBiden (1 min video). #Pennsylvania #BidenHarris https://t.co/Mc78ndL7Zb via @YouTube,,Zambia,Biden,0.0
3391,"MAKOROKOTO JOE BIDEN 46th PRESIDENT OF AMERICA  kubva kuna LEE ANN pa ZIDERA  apo mogotirangarira ndamira mira veduwe 

#JoeBiden https://t.co/SHg8vRuBHL",,Zimbabwe,Biden,5.0
